ep_url,up_referrer,event_type,up_referring_domain,server_received_time,ep_isstaff,up_initial_referrer,up_initial_referring_domain,device_type,up_initial_utm_source,up_utm_source,is_attribution_event,user_id,uuid,event_time,platform,event_id,user_creation_time,ep_variant,os_version,ep_referrer,up_initial_utm_medium,ep_version,up_utm_medium,schema,up_utm_term,os_name,processed_time,city,up_initial_utm_term,ip_address,device_id,dma,language,device_model,country,region,server_upload_time,session_id,ep_sessionid,device_family,data_first_event,client_upload_time,client_event_time
https://www.tulipcremation.com/home?&sem_account_id=4143370795&sem_campaign_id=12253002140&sem_ad_group_id=120273220071&sem_device_type=m&sem_keyword=%2Bflorida%20%2Bfuneral&sem_matchtype=b&sem_ad_id=496324965324&sem_network=g&sem_target_id=kwd-486658305057&sem_feed_item_id=&utm_source=google&utm_medium=cpcnb&utm_term=%2Bflorida%20%2Bfuneral&sem_location_id=9013029&sem_placement=&sem_placement_category=utm_campaign=TS:TX:NBR:FGC:OM:SGEO:X:Funeral&gclid=EAIaIQobChMIm7Ko7cfQ8AIVDP3jBx2wVgBZEAAYASAAEgKqbfD_BwE,https://www.google.com/,QuoteFlowStarted,www.google.com,2021-05-17 10:59:58.896000,False,https://www.google.com/,www.google.com,Android,google,google,False,,06330fba-b6ff-11eb-8d3a-06e3ed464a65,2021-05-17 10:59:58.284000,Web,1,2021-05-17 10:59:58.284000,A,87,HomeHeroNew,cpcnb,1,cpcnb,12,+florida +funeral,Chrome Mobile,2021-05-17 11:00:00.294585,Atlanta,+florida +funeral,107.77.232.166,f4e7bad3-7e79-42aa-b64d-5e0d8548913eR,"Atlanta, GA",English,Android,United States,Georgia,2021-05-17 10:59:58.899000,1621249198019,PLACEHOLDER_SESSION_ID,Android,True,2021-05-17 10:59:58.646000,2021-05-17 10:59:58.034000
https://www.tulipcremation.com/home?&sem_account_id=4143370795&sem_campaign_id=12253002140&sem_ad_group_id=120273220071&sem_device_type=m&sem_keyword=%2Bflorida%20%2Bfuneral&sem_matchtype=b&sem_ad_id=496324965324&sem_network=g&sem_target_id=kwd-486658305057&sem_feed_item_id=&utm_source=google&utm_medium=cpcnb&utm_term=%2Bflorida%20%2Bfuneral&sem_location_id=9013029&sem_placement=&sem_placement_category=utm_campaign=TS:TX:NBR:FGC:OM:SGEO:X:Funeral&gclid=EAIaIQobChMIm7Ko7cfQ8AIVDP3jBx2wVgBZEAAYASAAEgKqbfD_BwE,https://www.google.com/,QuoteFlowStarted,www.google.com,2021-05-17 10:59:58.896000,False,https://www.google.com/,www.google.com,Android,google,google,False,,06330fba-b6ff-11eb-8d3a-06e3ed464a65,2021-05-17 10:59:58.284000,Web,1,2021-05-17 10:59:58.284000,A,87,HomeHeroNew,cpcnb,1,cpcnb,12,+florida +funeral,Chrome Mobile,2021-05-17 11:00:00.294585,Atlanta,+florida +funeral,107.77.232.166,f4e7bad3-7e79-42aa-b64d-5e0d8548913eR,"Atlanta, GA",English,Android,United States,Georgia,2021-05-17 10:59:58.899000,1621249198019,PLACEHOLDER_SESSION_ID,Android,True,2021-05-17 10:59:58.646000,2021-05-17 10:59:58.034000
https://www.tulipcremation.com/home?&sem_account_id=4143370795&sem_campaign_id=12253002140&sem_ad_group_id=120273220071&sem_device_type=m&sem_keyword=%2Bflorida%20%2Bfuneral&sem_matchtype=b&sem_ad_id=496324965324&sem_network=g&sem_target_id=kwd-486658305057&sem_feed_item_id=&utm_source=google&utm_medium=cpcnb&utm_term=%2Bflorida%20%2Bfuneral&sem_location_id=9013029&sem_placement=&sem_placement_category=utm_campaign=TS:TX:NBR:FGC:OM:SGEO:X:Funeral&gclid=EAIaIQobChMIm7Ko7cfQ8AIVDP3jBx2wVgBZEAAYASAAEgKqbfD_BwE,https://www.google.com/,QuoteFlowStarted,www.google.com,2021-05-17 10:59:58.896000,False,https://www.google.com/,www.google.com,Android,google,google,False,,06330fba-b6ff-11eb-8d3a-06e3ed464a65,2021-05-17 10:59:58.284000,Web,1,2021-05-17 10:59:58.284000,A,87,HomeHeroNew,cpcnb,1,cpcnb,12,+florida +funeral,Chrome Mobile,2021-05-17 11:00:00.294585,Atlanta,+florida +funeral,107.77.232.166,f4e7bad3-7e79-42aa-b64d-5e0d8548913eR,"Atlanta, GA",English,Android,United States,Georgia,2021-05-17 10:59:58.899000,1621249198019,PLACEHOLDER_SESSION_ID,Android,True,2021-05-17 10:59:58.646000,2021-05-17 10:59:58.034000
